,name_with_owner,insert url,delete url,replacement_msg,delete_msg,coding,insert commit,insert src file,insert src start pos,insert dst file,insert dst start pos,delete commit,delete src file,delete src start pos,delete dst file,delete dst start pos,insert src file content,insert dst file content,delete src file content
19,signumsoftware_framework,https://github.com/signumsoftware/framework/commit/22ede7e937a8f3e03aa889056a6ec651daf68847,https://github.com/signumsoftware/framework/commit/9068187eea7385658099d6f815e5d7bcd8d0150f,"ProcessOperation.Retry & UnsafeUpdate on line error

","ProcessExceptionLineDN
",,22ede7e937a8f3e03aa889056a6ec651daf68847,Signum.Engine.Extensions/Processes/ProcessLogic.cs,"(517, 29)",Signum.Engine.Extensions/Processes/ProcessLogic.cs,"(525, 29)",9068187eea7385658099d6f815e5d7bcd8d0150f,Signum.Engine.Extensions/Processes/ProcessLogic.cs,"(524, 52)",Signum.Engine.Extensions/Processes/ProcessLogic.cs,,pl.Exception = exLog.ToLite();,pl.InDB().UnsafeUpdate(p => new T { Exception = exLog.ToLite() });,p => new T { Exception = exLog.ToLite() }
20,signumsoftware_framework,https://github.com/signumsoftware/framework/commit/07583578f05776147cc4798ff1c23ab73bd1d22f,https://github.com/signumsoftware/framework/commit/092562435ff1a9113203549d4b3f630ab2bb7c81,"SchemaSynchronizer moved, Interactive=false, and improved default options

","Improve sync experience (mainly for Enums)

Conflicts:

	Framework/Signum.Engine/Engine/SchemaSynchronizer.cs
",,07583578f05776147cc4798ff1c23ab73bd1d22f,Signum.Engine/Engine/Synchronizer.cs,"(150, 17)",Signum.Engine/Engine/Synchronizer.cs,"(191, 21)",092562435ff1a9113203549d4b3f630ab2bb7c81,Signum.Engine/Engine/Synchronizer.cs,"(220, 56)",Signum.Engine/Engine/Synchronizer.cs,,"List<string> sms = newOnly.OrderByDescending(n => sd.LongestCommonSubsequence(old, n)).ToList();",List<string> sms = newOnly.OrderByDescending(n => distances[selection.OldValue][n]).ToList();,n => distances[defaultSelection.OldValue][n]
21,anoyetta_ACT.Hojoring,https://github.com/anoyetta/ACT.Hojoring/commit/3bd492701dcf6dbe8e73329de05201fcf41d8c08,https://github.com/anoyetta/ACT.Hojoring/commit/e3d9318b235b14f505824159aa128a3d8ec91594,fixed bug,a タグ から aタグ へのgotoが2回目以降動作しなかった不具合を修正した,,3bd492701dcf6dbe8e73329de05201fcf41d8c08,source/ACT.SpecialSpellTimer/ACT.SpecialSpellTimer.Core/RaidTimeline/TimelineController.cs,"(2116, 13)",source/ACT.SpecialSpellTimer/ACT.SpecialSpellTimer.Core/RaidTimeline/TimelineController.cs,"(2106, 13)",e3d9318b235b14f505824159aa128a3d8ec91594,source/ACT.SpecialSpellTimer/ACT.SpecialSpellTimer.Core/RaidTimeline/TimelineController.cs,"(2104, 41)",source/ACT.SpecialSpellTimer/ACT.SpecialSpellTimer.Core/RaidTimeline/TimelineController.cs,,"var active = (
                from x in currentActivityLine
                where
                !x.IsActive &&
                !x.IsDone &&
                x.Time <= this.CurrentTime &&
                x.PredicateExpressions(x.SyncMatch)
                orderby
                x.Seq descending
                select
                x).FirstOrDefault();","var active = await Task.Run(() => (
                from x in currentActivityLine
                where
                !x.IsActive &&
                !x.IsDone &&
                x.Time <= this.CurrentTime &&
                x.PredicateExpressions(x.SyncMatch)
                orderby
                x.Seq descending
                select
                x).FirstOrDefault());","() => (
                from x in currentActivityLine
                where
                !x.IsActive &&
                !x.IsDone &&
                x.Time <= this.CurrentTime &&
                x.PredicateExpressions(x.SyncMatch)
                orderby
                x.Seq descending
                select
                x).FirstOrDefault()"
22,mchudy_InstantDelivery,https://github.com/mchudy/InstantDelivery/commit/8bfe406679fe5ee4a904ec98dae9a5bda78117c2,https://github.com/mchudy/InstantDelivery/commit/5346a27d4917aaa2c9557fb2784d299500bd7556,"some asyncs everywhere
","Add checkbox for marking a package as delivered. Some exceptions get thrown after many operations on the grid
",,8bfe406679fe5ee4a904ec98dae9a5bda78117c2,InstantDelivery.ViewModel/ViewModels/PackagesViewModels/PackageEditViewModel.cs,"(15, 13)",InstantDelivery.ViewModel/ViewModels/PackagesViewModels/PackageEditViewModel.cs,"(18, 13)",5346a27d4917aaa2c9557fb2784d299500bd7556,InstantDelivery.ViewModel/ViewModels/PackagesViewModels/PackageEditViewModel.cs,"(33, 28)",InstantDelivery.ViewModel/ViewModels/PackagesViewModels/PackageEditViewModel.cs,,service.CalculatePackageCost(Package);,"await Task.Run(() =>
            {
                service.CalculatePackageCost(Package);
            });","() =>
            {
                service.CalculatePackageCost(Package);
            }"
23,AvaloniaUI_AvaloniaVS,https://github.com/AvaloniaUI/AvaloniaVS/commit/b41b53a2a21bdbfa0bfa1a001565a66300212388,https://github.com/AvaloniaUI/AvaloniaVS/commit/9453cb4cc3f7657d307d9ce1926f8d9096dd7125,"feat: Allow to discover the internal classes and it is InternalsVisibleTo
","fix: Address review

https://github.com/AvaloniaUI/AvaloniaVS/pull/216#discussion_r1057433158
",,b41b53a2a21bdbfa0bfa1a001565a66300212388,CompletionEngine/Avalonia.Ide.CompletionEngine/AssemblyMetadata/MetadataConverter.cs,"(555, 13)",CompletionEngine/Avalonia.Ide.CompletionEngine/AssemblyMetadata/MetadataConverter.cs,"(575, 13)",9453cb4cc3f7657d307d9ce1926f8d9096dd7125,CompletionEngine/Avalonia.Ide.CompletionEngine/AssemblyMetadata/MetadataConverter.cs,"(574, 31)",CompletionEngine/Avalonia.Ide.CompletionEngine/AssemblyMetadata/MetadataConverter.cs,,"types.TryGetValue(""Avalonia.Controls.Control"", out MetadataType controlType);","types.TryGetValue(key => key.StartsWith(""Avalonia.Controls.Control,""), out MetadataType controlType);","key => key.StartsWith(""Avalonia.Controls.Control,"", StringComparison.OrdinalIgnoreCase)"
24,microsoft_qsharp-compiler,https://github.com/microsoft/qsharp-compiler/commit/9689a96fe3c77123a96b6ba79319e547623b8180,https://github.com/microsoft/qsharp-compiler/commit/34bd1fe9cf10e1264b46ef6c6c1266c071e495c1,"Ref count optimizations and some bug fixes (#982)

","Splitting out general purpose helpers for branches and loops that yield values (#985)

",,9689a96fe3c77123a96b6ba79319e547623b8180,src/QsCompiler/QirGeneration/Context.cs,"(1279, 13)",src/QsCompiler/QirGeneration/Context.cs,"(1270, 13)",34bd1fe9cf10e1264b46ef6c6c1266c071e495c1,src/QsCompiler/QirGeneration/Context.cs,"(1270, 74)",src/QsCompiler/QirGeneration/Context.cs,,"this.CreateForLoop(startValue, EvaluateCondition, increment, ExecuteBody);","this.CreateForLoop(startValue, EvaluateCondition, increment, loopVar => executeBody(array.GetArrayElement(loopVar)));",loopVar => executeBody(array.GetArrayElement(loopVar))
25,anoyetta_ACT.Hojoring,https://github.com/anoyetta/ACT.Hojoring/commit/8eecc7d64565a55acc700a184c78b0eb0bd1f5f6,https://github.com/anoyetta/ACT.Hojoring/commit/47ecf2f6d550c8898d04de9ecb7482a5effa8586,モブリストで風脈の泉（オブジェクト）を扱えるようにした,モブリストの判定でcase sensitiveを無効にした,,8eecc7d64565a55acc700a184c78b0eb0bd1f5f6,source/ACT.UltraScouter/ACT.UltraScouter.Core/Workers/MobListWorker.cs,"(224, 17)",source/ACT.UltraScouter/ACT.UltraScouter.Core/Workers/MobListWorker.cs,"(225, 17)",47ecf2f6d550c8898d04de9ecb7482a5effa8586,source/ACT.UltraScouter/ACT.UltraScouter.Core/Workers/MobListWorker.cs,"(219, 25)",source/ACT.UltraScouter/ACT.UltraScouter.Core/Workers/MobListWorker.cs,,"targets =
                    from x in combatants
                    where
                    ((x.MaxHP <= 0) || (x.MaxHP > 0 && x.CurrentHP > 0)) &&
                    Settings.Instance.MobList.TargetMobList.ContainsKey(x.Name)
                    select new MobInfo()
                    {
                        Name = x.Name,
                        Combatant = x,
                        Rank = Settings.Instance.MobList.TargetMobList[x.Name].Rank,
                        MaxDistance = Settings.Instance.MobList.TargetMobList[x.Name].MaxDistance,
                        TTSEnabled = Settings.Instance.MobList.TargetMobList[x.Name].TTSEnabled,
                    };","targetDelegates =
                    from x in combatants
                    where
                    ((x.MaxHP <= 0) || (x.MaxHP > 0 && x.CurrentHP > 0)) &&
                    Settings.Instance.MobList.TargetMobList.ContainsKey(x.Name)
                    select new Func<MobInfo>(() => new MobInfo()
                    {
                        Name = x.Name,
                        Combatant = x,
                        Rank = Settings.Instance.MobList.TargetMobList[x.Name].Rank,
                        MaxDistance = Settings.Instance.MobList.TargetMobList[x.Name].MaxDistance,
                        TTSEnabled = Settings.Instance.MobList.TargetMobList[x.Name].TTSEnabled,
                    });","x => new MobInfo()
                {
                    Name = x?.Name,
                    Combatant = x,
                    Rank = Settings.Instance.MobList.TargetMobList[x?.Name].Rank,
                    MaxDistance = Settings.Instance.MobList.TargetMobList[x?.Name].MaxDistance,
                    TTSEnabled = Settings.Instance.MobList.TargetMobList[x?.Name].TTSEnabled,
                }"
26,signumsoftware_framework,https://github.com/signumsoftware/framework/commit/2f429cedfc8a45053cc6398c790bdf9f230d96eb,https://github.com/signumsoftware/framework/commit/e24b32556cd5150c7f6b13f3d6c08fd1d5e9d83e,"(TFS CS 4096)

","(TFS CS 4552)

",,2f429cedfc8a45053cc6398c790bdf9f230d96eb,Signum.Windows.Extensions/Authorization/PermissionExtension.cs,"(22, 13)",Signum.Windows.Extensions/Authorization/PermissionExtension.cs,"(22, 13)",e24b32556cd5150c7f6b13f3d6c08fd1d5e9d83e,Signum.Windows.Extensions/Authorization/PermissionExtension.cs,"(22, 34)",Signum.Windows.Extensions/Authorization/PermissionExtension.cs,,return Server.Service<IPermissionAuthServer>().IsAuthorizedFor(permission);,return Server.Return((IPermissionAuthServer s) => s.IsAuthorized(permission));,(IPermissionAuthServer s) => s.IsAuthorized(permission)
27,GridProtectionAlliance_gsf,https://github.com/GridProtectionAlliance/gsf/commit/8fa4fed2b0bb073229e9593355ae5b04a22bb1f8,https://github.com/GridProtectionAlliance/gsf/commit/a461dac99e15ecb593e33bfa24184cde5819089b,"GSF.Collections: Added DoubleBufferedQueueManager to the solution.

GSF.TimeSeries:
1) Implemented DoubleBufferedQueueManager in the RoutingTables.
2) Removed queue-and-notify from the routing tables.
3) Improved the operation of connect on demand.

git-tfs-id: [https://tfs.codeplex.com/tfs/TFS07]$/gsf/Main;C89775
","GSF.Timeseries - Incorporated the new extensible RoutingTables.cs
",,8fa4fed2b0bb073229e9593355ae5b04a22bb1f8,Source/Libraries/GSF.TimeSeries/Adapters/RoutingTables.cs,"(582, 17)",Source/Libraries/GSF.TimeSeries/Adapters/RoutingTables.cs,"(170, 21)",a461dac99e15ecb593e33bfa24184cde5819089b,Source/Libraries/GSF.TimeSeries/Adapters/RoutingTables.cs,"(172, 76)",Source/Libraries/GSF.TimeSeries/Adapters/RoutingTables.cs,,actionAdapter = adapter as IActionAdapter;,"Manager = new DoubleBufferedQueueManager<IMeasurement>(measurements => actionAdapter.QueueMeasurementsForProcessing(new List<IMeasurement>(measurements)), exceptionAction);",measurements => actionAdapter.QueueMeasurementsForProcessing(new List<IMeasurement>(measurements))
28,cliftonm_HOPE,https://github.com/cliftonm/HOPE/commit/06ceff4574d41ed0024195a3b68d286fc9931255,https://github.com/cliftonm/HOPE/commit/1c039971e89b2e6819444402b74f7019bc9107cc,"Trying a different thread manager.
","Rework of image viewer, thumbnail converter, thumbnail viewer.
Added menu command to push IDE to background so foreground receptor windows can appear in front.
",,06ceff4574d41ed0024195a3b68d286fc9931255,Receptors/ThumbnailCreatorReceptor/ReceptorDefinition.cs,"(62, 6)",Receptors/ThumbnailCreatorReceptor/ReceptorDefinition.cs,"(61, 4)",1c039971e89b2e6819444402b74f7019bc9107cc,Receptors/ThumbnailCreatorReceptor/ReceptorDefinition.cs,"(47, 52)",Receptors/ThumbnailCreatorReceptor/ReceptorDefinition.cs,,"OutputImage(fn, image);","((Control)Application.OpenForms[0]).BeginInvoke(() => OutputImage(fn, image));","() => OutputImage(fn, image)"
29,duplicati_duplicati,https://github.com/duplicati/duplicati/commit/0cf41f8b17c26293b8bdd0b5b0962284d23c5713,https://github.com/duplicati/duplicati/commit/4a299c850056ae7dfd77730eec240a64e29de081,"Changed the way the OneDrive authid is passed to the service, to avoid it being logged as part of the request string.
","Updated the OneDrive backend to use the shared OAuth library.
Updated the OneDrive backend to support BITS transfer of large files.
This closes #1222
",,0cf41f8b17c26293b8bdd0b5b0962284d23c5713,Duplicati/Library/Backend/OneDrive/OneDrive.cs,"(104, 25)",Duplicati/Library/Backend/OneDrive/OneDrive.cs,"(107, 25)",4a299c850056ae7dfd77730eec240a64e29de081,Duplicati/Library/Backend/OneDrive/OneDrive.cs,"(113, 84)",Duplicati/Library/Backend/OneDrive/OneDrive.cs,,"var res = GetJSONData<WLID_Service_Response>(string.Format(WLID_SERVICE, Library.Utility.Uri.UrlEncode(m_authid)));","var res = GetJSONData<WLID_Service_Response>(WLID_SERVICE, (req) => {
                            req.Headers.Add(""X-AuthID"", m_authid);
                        });","(req) => {
                            req.Headers.Add(""X-AuthID"", m_authid);
                        }"
30,Wyamio_Wyam,https://github.com/Wyamio/Wyam/commit/c6a7ea1e6e8681f83065e79f53697d94736cecf4,https://github.com/Wyamio/Wyam/commit/62a9dafe23b5ef6b88487fff0458e6abefb501e9,"Refactored all modules to use streams for document creation
","Test updates
",,c6a7ea1e6e8681f83065e79f53697d94736cecf4,tests/extensions/Wyam.Markdown.Tests/MarkdownFixture.cs,"(207, 17)",tests/extensions/Wyam.Markdown.Tests/MarkdownFixture.cs,"(205, 17)",62a9dafe23b5ef6b88487fff0458e6abefb501e9,tests/extensions/Wyam.Markdown.Tests/MarkdownFixture.cs,"(256, 44)",tests/extensions/Wyam.Markdown.Tests/MarkdownFixture.cs,,"document.ContainsKey(""meta"").Returns(true);","Assert.That(results.Select(x => x.String(""meta"")), Is.EquivalentTo(new[] { output }));","x => x.String(""meta"")"
31,moq_moq,https://github.com/moq/moq/commit/e20b5b2aa67e96ac8c400216766677881fd0417a,https://github.com/moq/moq/commit/4f556da58237ca9439b84598bb2ce8c674a4a841,"Updated all tests to use xUnit

git-svn-id: http://moq.googlecode.com/svn/trunk@150 b33fba48-7441-0410-8d5c-f397f7ceaa6c
","Fixed Issue 88:  	 Cannot mock protected internal virtual methods using Moq.Protected

git-svn-id: http://moq.googlecode.com/svn/trunk@225 b33fba48-7441-0410-8d5c-f397f7ceaa6c
",,e20b5b2aa67e96ac8c400216766677881fd0417a,UnitTests/ProtectedMockFixture.cs,"(56, 4)",UnitTests/ProtectedMockFixture.cs,"(65, 4)",4f556da58237ca9439b84598bb2ce8c674a4a841,UnitTests/ProtectedMockFixture.cs,"(60, 37)",UnitTests/ProtectedMockFixture.cs,,"mock.Protected().Expect(""Foo"");","Assert.Throws<ArgumentException>(() => mock.Protected().Expect(""ProtectedInternal""));","() => mock.Protected().Expect(""ProtectedInternal"")"
32,AutoMapper_AutoMapper,https://github.com/AutoMapper/AutoMapper/commit/720b45e01d3d7105fb8ff5ec0a2a34a5967e46fd,https://github.com/AutoMapper/AutoMapper/commit/dd963d14b0f1550c9ea5ce0345eceb07921041a8,"Makeing Configurations multiLevel
","Refactor API so more fluent with adding member and type conventions
-If don't specify conventions or use old API will use default convention with Get prefix
",,720b45e01d3d7105fb8ff5ec0a2a34a5967e46fd,src/UnitTests/Tests/TypeMapFactorySpecs.cs,"(157, 13)",src/UnitTests/Tests/TypeMapFactorySpecs.cs,"(196, 13)",dd963d14b0f1550c9ea5ce0345eceb07921041a8,src/UnitTests/Tests/TypeMapFactorySpecs.cs,"(196, 80)",src/UnitTests/Tests/TypeMapFactorySpecs.cs,,mappingOptions.SourceMemberNamingConvention = new PascalCaseNamingConvention();,_mappingOptions.MemberConfigurations[0].AddMember<NameSplitMember>(_ => _.DestinationMemberNamingConvention = new PascalCaseNamingConvention());,_ => _.DestinationMemberNamingConvention = new PascalCaseNamingConvention()
